songid,track,artist,region,datee,position,streams,danceability,energy,song_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_sig,country_name,rank,score,high,low,gdp,fam,health,freedom,gen,trust,dys,country_name,cap_name,cap_lat,cap_long,cc,continent
6rKmnzp0nUpHvjLK7FXSnP,"Wolfie (feat. Julia Stone)","Golden Features",au,2017-03-18,197,14954,0.599,0.585,0.0,-7.284,1.0,0.0725,0.0642,0.000207,0.0743,0.214,119.985,203637.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
4Iy644j0PpHssDJ33tXbIS,"Antes Que No","David Bisbal",es,2017-05-11,195,16802,0.639,0.918,5.0,-4.874,1.0,0.0554,0.157,3.49e-05,0.0912,0.662,94.0,226270.0,4.0,Spain,34,6.40299987792969,6.4710548453033,6.33494491055608,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,1.92775774002075,Spain,Madrid,40.4,-3.683333,ES,Europe
35GSwxl4LYtOATVIXqmAPA,"Lächeln","187 Strassenbande",at,2017-07-31,198,1710,0.563,0.634,11.0,-7.736,0.0,0.512,0.464,0.000805,0.103,0.408,115.491,198821.0,5.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
5vMwmfhNcMi3pgGwfutVqI,"Back Flip","Chris Tyson",gr,2017-08-22,71,1151,0.714,0.484,2.0,-7.502,0.0,0.353,0.0626,0.0,0.0964,0.148,154.826,206864.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
3voxukrHBXctzxdSbCycey,"Márchate ahora","Los Totora",uy,2017-12-31,178,1358,0.76,0.775,7.0,-6.579,1.0,0.0784,0.148,0.0,0.0886,0.754,101.946,234627.0,4.0,Uruguay,28,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,2.17240953445435,Uruguay,Montevideo,-34.85,-56.166667,UY,"South America"
6C7RJEIUDqKkJRZVWdkfkH,Stronger,"Kanye West",au,2017-12-29,196,21046,0.625,0.726,10.0,-7.731,0.0,0.155,0.00728,0.0,0.318,0.483,103.98,311867.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
7qxgfIAuWUY9VHLn35Sqwg,"Dame Bola","Sonido De La Costa",uy,2017-07-01,160,1112,0.587,0.724,0.0,-6.116,1.0,0.141,0.1,0.0,0.056,0.871,196.044,171375.0,4.0,Uruguay,28,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,2.17240953445435,Uruguay,Montevideo,-34.85,-56.166667,UY,"South America"
7cufww06qM0dH2rpkch4fi,"Sex ohne Grund","Ali Bumaye",at,2017-06-07,199,1657,0.899,0.6,0.0,-7.052,0.0,0.327,0.167,0.0,0.0469,0.685,93.982,187760.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
0gySKxqIOHTVD3YObTsJug,"Nössö","Petri Nygård",fi,2017-12-31,4,72426,0.878,0.829,0.0,-3.929,1.0,0.0428,0.0817,0.0,0.186,0.654,110.012,206608.0,4.0,Finland,5,7.4689998626709,7.52754207581282,7.41045764952898,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.24548277258873,0.38261154294014,2.4301815032959,Finland,Helsinki,60.1666666666667,24.933333,FI,Europe
4tH07pR7ERMXBJXSC5EJg9,Sicario,Sleiman,dk,2017-12-29,175,8622,0.692,0.802,5.0,-5.662,0.0,0.0305,0.38,0.000348,0.0651,0.475,120.006,216019.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
2XdgSB4TtzUHQYCMfSHbFI,"High End","Chris Brown",au,2017-10-13,171,22406,0.725,0.503,10.0,-5.646,1.0,0.209,0.0144,1.52e-06,0.124,0.0636,153.047,202214.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
7KhBQ6XFeAGrQzyT28MWvP,47,"Anuel Aa",do,2017-05-20,145,1096,0.749,0.667,11.0,-6.065,1.0,0.105,0.0806,0.0,0.117,0.333,145.914,253973.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
1MksGqIztTT6M9R1ErKVs8,"No Favors","Big Sean",gr,2017-02-11,62,1089,0.58,0.768,11.0,-5.482,1.0,0.386,0.608,1.05e-06,0.342,0.351,124.719,325840.0,5.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
2pnPe4pJtq7689i5ydzvJJ,"Run Rudolph Run - Single Version","Chuck Berry",gr,2017-12-25,59,1621,0.688,0.711,7.0,-10.453,0.0,0.0832,0.788,2.64e-05,0.0683,0.935,152.277,165733.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
30mNHDOw7qD5SF8tBeuPpu,"Bruk Off Yuh Back",Konshens,cr,2017-12-31,138,2508,0.816,0.875,7.0,-2.499,1.0,0.184,0.187,0.0,0.0346,0.952,100.967,173465.0,4.0,"Costa Rica",12,7.0789999961853,7.16811166629195,6.98988832607865,1.10970628261566,1.41640365123749,0.759509265422821,0.580131649971008,0.214613229036331,0.100106589496136,2.89863920211792,"Costa Rica","San Jose",9.93333333333333,-84.083333,CR,"Central America"
04f13iELcsYpY2yeLiAcfq,"El Amante - Remix","Nicky Jam",py,2017-12-31,105,1857,0.803,0.767,8.0,-5.377,1.0,0.0535,0.311,0.0,0.073,0.598,89.968,225520.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
1y9mv4NMheIuIUKf9hsIsy,Aventura,"Pijama Party",uy,2017-12-31,159,1505,0.531,0.815,1.0,-3.458,1.0,0.0677,0.0117,0.0,0.099,0.686,108.05,207013.0,4.0,Uruguay,28,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,2.17240953445435,Uruguay,Montevideo,-34.85,-56.166667,UY,"South America"
6lah9kMrDgQDcPLgmJfRdG,"Complicidad (feat. Manuel Medrano)","Vanesa Martín",co,2017-02-15,168,4548,0.787,0.641,9.0,-6.015,1.0,0.0897,0.102,2.59e-06,0.104,0.56,103.938,235612.0,4.0,Colombia,36,6.35699987411499,6.45202005416155,6.26197969406843,1.07062232494354,1.4021829366684,0.595027923583984,0.477487415075302,0.149014472961426,0.0466687418520451,2.61606812477112,Colombia,Bogota,4.6,-74.083333,CO,"South America"
1jNOi6m3Hn8nLEeHCp5Msr,"Seven Nation Army","The White Stripes",au,2017-06-19,193,16384,0.753,0.457,0.0,-7.709,1.0,0.0767,0.00679,0.484,0.311,0.297,123.913,231800.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
544E59bf3opnM83UHIop94,Fiebre,"David Bisbal",es,2017-08-21,199,15950,0.774,0.842,0.0,-5.15,1.0,0.165,0.287,0.0,0.22,0.688,90.03,197028.0,4.0,Spain,34,6.40299987792969,6.4710548453033,6.33494491055608,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,1.92775774002075,Spain,Madrid,40.4,-3.683333,ES,Europe
6stYbAJgTszHAHZMPxWWCY,"Ay Mi Dios",IAmChino,py,2017-12-31,188,1207,0.761,0.829,0.0,-3.203,0.0,0.0681,0.167,0.0,0.189,0.813,92.033,252003.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
2xLGWmTEfHH9kxDNEGgMNc,"Mwaka Moon",Kalash,be,2017-10-12,16,17559,0.779,0.541,1.0,-6.821,0.0,0.0806,0.238,0.0,0.106,0.305,155.028,237707.0,4.0,Belgium,17,6.89099979400635,6.95582075044513,6.82617883756757,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.231503337621689,0.251343131065369,2.12421035766602,Belgium,Brussels,50.8333333333333,4.333333,BE,Europe
3vcHPShfJAFP3TtAAsTHsV,"Hey Mamma - Radio Edit","Sunstroke Project",gr,2017-05-17,66,1121,0.832,0.807,10.0,-5.946,0.0,0.11,0.222,0.00951,0.0681,0.641,110.113,179625.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
58tUwXG7xKE7gzNOp6Msca,"Joga O Bum Bum Tam Tam","MC Fioti",py,2017-12-31,88,2254,0.94,0.492,9.0,-9.034,1.0,0.108,0.627,0.0211,0.143,0.447,131.979,155454.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
42HI1CnQ4meVfZCTSwZK0n,Sitzheizung,"187 Strassenbande",at,2017-08-14,193,1834,0.693,0.658,8.0,-7.453,1.0,0.328,0.147,1.32e-05,0.2,0.302,136.876,197610.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
00wxIcA1PPbqEzATkHT4e1,"Occidentali's Karma - Radio Edit","Francesco Gabbani",gr,2017-05-14,58,1306,0.668,0.834,10.0,-3.997,1.0,0.0758,0.0428,3.23e-06,0.104,0.565,114.07,217613.0,4.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
4kKJ5CjwCtksszPMntho4N,"Mauvaise graine",Nekfeu,be,2017-02-22,194,2409,0.882,0.594,2.0,-7.898,0.0,0.0709,0.429,0.0,0.179,0.319,119.979,238053.0,4.0,Belgium,17,6.89099979400635,6.95582075044513,6.82617883756757,1.46378076076508,1.46231269836426,0.818091869354248,0.539770722389221,0.231503337621689,0.251343131065369,2.12421035766602,Belgium,Brussels,50.8333333333333,4.333333,BE,Europe
4wUfHyRi6lepKoUDrjrmpu,"Mi No Dansi",Broederliefde,nl,2017-12-31,98,35715,0.869,0.655,6.0,-7.444,1.0,0.148,0.266,1.33e-05,0.0671,0.777,106.0,201880.0,4.0,Netherlands,6,7.3769998550415,7.42742584124207,7.32657386884093,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472,2.29480409622192,Netherlands,Amsterdam,52.35,4.916667,NL,Europe
5kgqTe1BM720OjU78TGYDw,"Tell Me You Love Me",Galantis,au,2017-11-10,176,22636,0.762,0.797,5.0,-2.71,1.0,0.135,0.117,0.0,0.202,0.525,122.066,190400.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
48w8N1ZHC1bA9nKiRjKrXi,Gazette,Phlake,dk,2017-08-23,194,7296,0.804,0.68,6.0,-6.428,0.0,0.157,0.00542,1.96e-05,0.273,0.571,119.979,225838.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
40FrkaBaV1XUfpUH1W6319,Testify,Future,ca,2017-02-25,198,17666,0.681,0.524,4.0,-7.47,0.0,0.327,0.212,2.13e-06,0.112,0.15,96.183,178143.0,4.0,Canada,7,7.31599998474121,7.38440283536911,7.24759713411331,1.47920441627502,1.48134899139404,0.83455765247345,0.611100912094116,0.435539722442627,0.287371516227722,2.18726444244385,Canada,Ottawa,45.4166666666667,-75.7,CA,"Central America"
7Fb8u1fxwY1XcRYXJ1tUL2,"Ahora Lloras Tú","Ana Mena",es,2017-10-26,141,26087,0.717,0.9,7.0,-4.31,0.0,0.055,0.0165,0.000168,0.0573,0.762,115.979,207000.0,4.0,Spain,34,6.40299987792969,6.4710548453033,6.33494491055608,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,1.92775774002075,Spain,Madrid,40.4,-3.683333,ES,Europe
4xFM9ET7fPtYgbp9QyzrHl,"Dari Mata",Jaz,id,2017-12-31,144,9436,0.693,0.628,0.0,-5.055,1.0,0.0495,0.328,0.0,0.118,0.605,109.963,223463.0,4.0,Indonesia,81,5.26200008392334,5.35288859814405,5.17111156970263,0.995538592338562,1.27444469928741,0.492345720529556,0.443323463201523,0.611704587936401,0.0153171354904771,1.42947697639465,Indonesia,Jakarta,-6.16666666666667,106.816667,ID,Asia
7m7vqt0dQ3HXHSzLPMlFg3,"Älä jätä roikkuu",JVG,fi,2017-12-31,31,35903,0.436,0.668,0.0,-6.158,1.0,0.177,0.0498,0.0,0.243,0.368,162.607,233707.0,4.0,Finland,5,7.4689998626709,7.52754207581282,7.41045764952898,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.24548277258873,0.38261154294014,2.4301815032959,Finland,Helsinki,60.1666666666667,24.933333,FI,Europe
3V2Jcw7aWwNGNKyvveDgRW,Chico,Sleiman,dk,2017-11-29,185,9861,0.774,0.823,4.0,-2.958,0.0,0.0461,0.372,7.83e-05,0.219,0.809,108.058,206000.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
6mb6lVLNrcUgLnEN8QnDJd,"How Far I'll Go","Auli'i Cravalho",au,2017-03-12,195,15412,0.576,0.319,4.0,-10.934,1.0,0.0518,0.603,0.0,0.173,0.0921,83.632,163387.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
7sMPXHS84uuTGeb21IgXnU,"Ride Or Die",Josylvio,nl,2017-12-31,47,64570,0.726,0.691,0.0,-4.753,1.0,0.275,0.626,0.0,0.0735,0.384,99.728,168257.0,4.0,Netherlands,6,7.3769998550415,7.42742584124207,7.32657386884093,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472,2.29480409622192,Netherlands,Amsterdam,52.35,4.916667,NL,Europe
6eL1ncVDtQHgSm3E288TS7,"Big Fish","Vince Staples",au,2017-07-29,185,17017,0.898,0.547,3.0,-5.707,0.0,0.313,0.484,1.04e-05,0.37,0.763,100.01,198133.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
1AU7nfy6iBbNt7rrgSglOZ,Nostalgia,"Taco Hemingway",pl,2017-12-31,98,17130,0.839,0.462,1.0,-9.5,0.0,0.225,0.64,0.0,0.0823,0.471,104.977,229187.0,4.0,Poland,46,5.97300004959106,6.05390834122896,5.89209175795317,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,1.79772281646729,Poland,Warsaw,52.25,21.0,PL,Europe
6fecYlUh7f5rZEtFWbrlVX,"Kling Kling","Herra Hnetusmjör",is,2017-12-29,81,1074,0.909,0.762,5.0,-7.296,0.0,0.112,0.00224,0.0,0.0512,0.664,132.075,208669.0,4.0,Iceland,3,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.833552122116089,0.627162635326385,0.475540220737457,0.153526559472084,2.32271528244019,Iceland,Reykjavik,64.15,-21.95,IS,Europe
1VDFn1PCpp8EOXLMURS8kP,Alleen,"Lil' Kleine",nl,2017-12-31,84,39623,0.824,0.827,9.0,-5.52,0.0,0.239,0.179,0.0,0.0829,0.292,120.088,198235.0,4.0,Netherlands,6,7.3769998550415,7.42742584124207,7.32657386884093,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.470489829778671,0.282661825418472,2.29480409622192,Netherlands,Amsterdam,52.35,4.916667,NL,Europe
5XJJdNPkwmbUwE79gv0NxK,"Gold Digger","Kanye West",au,2017-12-31,40,86689,0.646,0.696,1.0,-5.572,0.0,0.342,0.0192,0.0,0.0762,0.625,92.88,207401.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
5YY7ht3PCArlLjLbcTiAvh,"Escápate Conmigo - Remix",Wisin,py,2017-12-31,63,3040,0.797,0.804,1.0,-4.817,1.0,0.0711,0.0464,1.54e-05,0.317,0.451,91.973,386333.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
4QL5DKkPZwBXkph4fW2Y0Z,"We are","ONE OK ROCK",jp,2017-12-31,155,4236,0.413,0.823,5.0,-5.294,1.0,0.0525,0.0503,0.0,0.119,0.326,147.927,255485.0,4.0,Japan,51,5.92000007629395,5.99071944460273,5.84928070798516,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.163760736584663,1.36322355270386,Japan,Tokyo,35.6833333333333,139.75,JP,Asia
4NGlDkTO27uxg8del4oTAr,"No Quiere Amor (feat. Farruko)","Lenny Tavárez",do,2017-11-10,171,1014,0.739,0.732,5.0,-6.873,0.0,0.225,0.794,3.9e-05,0.192,0.668,124.021,268560.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
6mapJIPnQ23RTAevUoE0DL,Swang,"Rae Sremmurd",lv,2017-07-18,55,1043,0.681,0.314,8.0,-9.319,1.0,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120.0,4.0,Latvia,54,5.84999990463257,5.92026353821158,5.77973627105355,1.26074862480164,1.40471494197845,0.638566970825195,0.325707912445068,0.153074786067009,0.0738427266478539,1.99365520477295,Latvia,Riga,56.95,24.1,LV,Europe
0RE7AgMKdpcvRkK7EhNoBs,Diamanten,"Kontra K",at,2017-05-08,188,1601,0.468,0.834,9.0,-5.898,0.0,0.391,0.158,0.0,0.282,0.553,86.8,207355.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
0dFiiODrnuKpf1N9xVe8n7,"Hælder Op","Ude Af Kontrol",dk,2017-02-03,163,9339,0.799,0.827,3.0,-5.461,0.0,0.0407,0.333,0.00588,0.0585,0.807,123.987,153000.0,4.0,Denmark,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.355280488729477,0.40077006816864,2.31370735168457,Denmark,Copenhagen,55.6666666666667,12.583333,DK,Europe
3j0fZOhHb9wlA1rsxGoMEz,"Millonario al Tiro","El Alfa",do,2017-08-10,99,1669,0.89,0.906,0.0,-4.839,1.0,0.176,0.28,6.2e-05,0.165,0.464,118.055,254253.0,4.0,"Dominican Republic",86,5.23000001907349,5.34906088516116,5.11093915298581,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.31946516036987,"Dominican Republic","Santo Domingo",18.4666666666667,-69.9,DO,"North America"
6VFMGKuYTlaYgbhvILfbc7,"Candy Paint","Post Malone",au,2017-10-23,93,34074,0.669,0.686,4.0,-5.534,1.0,0.184,0.627,0.0,0.0734,0.437,180.046,229573.0,4.0,Australia,10,7.28399991989136,7.35665122494102,7.2113486148417,1.484414935112,1.51004195213318,0.84388679265976,0.601607382297516,0.477699249982834,0.301183730363846,2.06521081924438,Australia,Canberra,-35.2666666666667,149.133333,AU,Australia
21lnmphofXWWeSSx0PEMjc,"Un Ratito Mas","Bryant Myers",py,2017-12-31,99,2024,0.662,0.628,1.0,-3.889,1.0,0.0468,0.145,0.0,0.274,0.202,139.898,283002.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
2i6Sz8iwPsMuS8cCUoTiuT,"Tengo un vicio",#TocoParaVos,uy,2017-12-31,118,1866,0.788,0.712,1.0,-5.835,1.0,0.0614,0.0451,0.0,0.137,0.65,97.011,188177.0,4.0,Uruguay,28,6.4539999961853,6.54590621769428,6.36209377467632,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.175096929073334,0.178061872720718,2.17240953445435,Uruguay,Montevideo,-34.85,-56.166667,UY,"South America"
5y2qTBdWUFNgSPOygSWOMe,"Bis hier und noch weiter","Adel Tawil",at,2017-05-09,192,1616,0.745,0.872,8.0,-2.629,1.0,0.203,0.134,0.0,0.253,0.525,90.983,228053.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
2Vdub5mY4lad7w64bFPUez,"Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version",Pitbull,py,2017-11-18,186,1023,0.489,0.962,0.0,-2.597,1.0,0.215,0.0277,6.18e-06,0.128,0.518,104.563,194942.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
5caMCe2gq8y72GVUEQEonQ,Unendlichkeit,Cro,at,2017-09-07,33,7458,0.312,0.672,2.0,-6.154,0.0,0.062,0.169,0.0,0.173,0.425,77.658,216947.0,1.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
1vVNlXi8gf8tZ7OhnEs4VE,"A Lie","French Montana",gr,2017-07-14,55,1501,0.516,0.792,1.0,-5.38,0.0,0.216,0.0235,0.0,0.404,0.524,121.189,226790.0,5.0,Greece,87,5.22700023651123,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.0,0.04328977689147,1.74922156333923,Greece,Athens,37.9833333333333,23.733333,GR,Europe
2d8rQXA25Yk5ZE3XW1eTXs,"Me Gustas","Kevin Roldan",py,2017-09-07,177,1012,0.834,0.65,10.0,-3.604,0.0,0.158,0.0278,0.0,0.0822,0.389,96.933,209733.0,4.0,Paraguay,70,5.49300003051758,5.57738126963377,5.40861879140139,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903717,Paraguay,Asuncion,-25.2666666666667,-57.666667,PY,"South America"
51WUacrCkukxCgym463uNN,"Wohin willst du","Gestört aber GeiL",at,2017-12-31,38,9646,0.748,0.755,0.0,-7.49,0.0,0.0563,0.04,0.00244,0.0749,0.314,122.008,210995.0,4.0,Austria,13,7.00600004196167,7.07066981211305,6.94133027181029,1.48709726333618,1.4599449634552,0.815328419208527,0.567766189575195,0.316472321748734,0.221060365438461,2.1385064125061,Austria,Vienna,48.2,16.366667,AT,Europe
4Y2oUgKIeCRkN93TUzFljq,"Que Nadie Sepa Mi Sufrir","La Sonora Dinamita",gt,2017-12-25,90,1841,0.654,0.815,4.0,-5.231,0.0,0.0511,0.326,4.83e-05,0.153,0.897,104.043,244963.0,4.0,Guatemala,29,6.4539999961853,6.56687397271395,6.34112601965666,0.872001945972443,1.25558519363403,0.540239989757538,0.531310617923737,0.283488392829895,0.0772232785820961,2.89389109611511,Guatemala,"Guatemala City",14.6166666666667,-90.516667,GT,"Central America"
5DTBkAANRc9K2B2uZ9aVCU,"Sitä säät mitä tilaat (feat. Ellinoora)",JVG,fi,2017-12-30,127,9615,0.678,0.56,8.0,-6.06,0.0,0.0533,0.136,0.000469,0.114,0.147,93.129,215400.0,4.0,Finland,5,7.4689998626709,7.52754207581282,7.41045764952898,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.24548277258873,0.38261154294014,2.4301815032959,Finland,Helsinki,60.1666666666667,24.933333,FI,Europe
